seed,d,step,mem
46,20,1180000,
46,20,1190000,
46,20,1200000,0.04899999871850014
46,20,1210000,
46,20,1220000,
46,20,1230000,
46,20,1240000,
46,20,1250000,
46,20,1260000,
46,20,1270000,
46,20,1280000,
46,20,1290000,
46,20,1300000,0.052400000393390656
46,20,1310000,
46,20,1320000,
46,20,1330000,
46,20,1340000,
46,20,1350000,
46,20,1360000,
46,20,1370000,
46,20,1380000,
46,20,1390000,
46,20,1400000,0.04989999905228615
46,20,1410000,
46,20,1420000,
46,20,1430000,
46,20,1440000,
46,20,1450000,
46,20,1460000,
46,20,1470000,
46,20,1480000,
46,20,1490000,
46,20,1500000,0.05849999934434891
46,20,1510000,
46,20,1520000,
46,20,1530000,
46,20,1540000,
46,20,1550000,
46,20,1560000,
46,20,1570000,
46,20,1580000,
46,20,1590000,
46,20,1600000,0.05990000069141388
46,20,1610000,
46,20,1620000,
46,20,1630000,
46,20,1640000,
46,20,1650000,
46,20,1660000,
46,20,1670000,
46,20,1680000,
46,20,1690000,
46,20,1700000,0.058400001376867294
46,20,1710000,
46,20,1720000,
46,20,1730000,
46,20,1740000,
46,20,1750000,
46,20,1760000,
46,20,1770000,
46,20,1780000,
46,20,1790000,
46,20,1800000,0.0617000013589859
46,20,1810000,
46,20,1820000,
46,20,1830000,
46,20,1840000,
46,20,1850000,
46,20,1860000,
46,20,1870000,
46,20,1880000,
46,20,1890000,
46,20,1900000,0.06260000169277191
46,20,1910000,
46,20,1920000,
46,20,1930000,
46,20,1940000,
46,20,1950000,
46,20,1960000,
46,20,1970000,
46,20,1980000,
46,20,1990000,
46,20,2000000,0.06970000267028809
46,20,2010000,
46,20,2020000,
46,20,2030000,
46,20,2040000,
46,20,2050000,
46,20,2060000,
46,20,2070000,
46,20,2080000,
46,20,2090000,
46,20,2100000,0.060600001364946365
46,20,2110000,
46,20,2120000,
46,20,2130000,
46,20,2140000,
46,20,2150000,
46,20,2160000,
46,20,2170000,
46,20,2180000,
46,20,2190000,
46,20,2200000,0.06350000202655792
46,20,2210000,
46,20,2220000,
46,20,2230000,
46,20,2240000,
46,20,2250000,
46,20,2260000,
46,20,2270000,
46,20,2280000,
46,20,2290000,
46,20,2300000,0.07580000162124634
46,20,2310000,
46,20,2320000,
46,20,2330000,
46,20,2340000,
46,20,2350000,
46,20,2360000,
46,20,2370000,
46,20,2380000,
46,20,2390000,
46,20,2400000,0.07289999723434448
46,20,2410000,
46,20,2420000,
46,20,2430000,
46,20,2440000,
46,20,2450000,
46,20,2460000,
46,20,2470000,
46,20,2480000,
46,20,2490000,
46,20,2500000,0.0729999989271164
46,20,2510000,
46,20,2520000,
46,20,2530000,
46,20,2540000,
46,20,2550000,
46,20,2560000,
46,20,2570000,
46,20,2580000,
46,20,2590000,
46,20,2600000,0.07959999889135361
46,20,2610000,
46,20,2620000,
46,20,2630000,
46,20,2640000,
46,20,2650000,
46,20,2660000,
46,20,2670000,
46,20,2680000,
46,20,2690000,
46,20,2700000,0.07800000160932541
46,20,2710000,
46,20,2720000,
46,20,2730000,
46,20,2740000,
46,20,2750000,
46,20,2760000,
46,20,2770000,
46,20,2780000,
46,20,2790000,
46,20,2800000,0.07540000230073929
46,20,2810000,
46,20,2820000,
46,20,2830000,
46,20,2840000,
46,20,2850000,
46,20,2860000,
46,20,2870000,
46,20,2880000,
46,20,2890000,
46,20,2900000,0.08110000193119049
46,20,2910000,
46,20,2920000,
46,20,2930000,
46,20,2940000,
46,20,2950000,
46,20,2960000,
46,20,2970000,
46,20,2980000,
46,20,2990000,
46,20,3000000,0.08330000191926956
46,20,3010000,
46,20,3020000,
46,20,3030000,
46,20,3040000,
46,20,3050000,
46,20,3060000,
46,20,3070000,
46,20,3080000,
46,20,3090000,
46,20,3100000,0.08229999989271164
46,20,3110000,
46,20,3120000,
46,20,3130000,
46,20,3140000,
46,20,3150000,
46,20,3160000,
46,20,3170000,
46,20,3180000,
46,20,3190000,
46,20,3200000,0.08269999921321869
46,20,3210000,
46,20,3220000,
46,20,3230000,
46,20,3240000,
46,20,3250000,
46,20,3260000,
46,20,3270000,
46,20,3280000,
46,20,3290000,
46,20,3300000,0.08560000360012054
46,20,3310000,
46,20,3320000,
46,20,3330000,
46,20,3340000,
46,20,3350000,
46,20,3360000,
46,20,3370000,
46,20,3380000,
46,20,3390000,
46,20,3400000,0.08240000158548355
46,20,3410000,
46,20,3420000,
46,20,3430000,
46,20,3440000,
46,20,3450000,
46,20,3460000,
46,20,3470000,
46,20,3480000,
46,20,3490000,
46,20,3500000,0.0860000029206276
46,20,3510000,
46,20,3520000,
46,20,3530000,
46,20,3540000,
46,20,3550000,
46,20,3560000,
46,20,3570000,
46,20,3580000,
46,20,3590000,
46,20,3600000,0.08229999989271164
46,20,3610000,
46,20,3620000,
46,20,3630000,
46,20,3640000,
46,20,3650000,
46,20,3660000,
46,20,3670000,
46,20,3680000,
46,20,3690000,
46,20,3700000,0.0794999971985817
46,20,3710000,
46,20,3720000,
46,20,3730000,
46,20,3740000,
46,20,3750000,
46,20,3760000,
46,20,3770000,
46,20,3780000,
46,20,3790000,
46,20,3800000,0.09359999746084213
46,20,3810000,
46,20,3820000,
46,20,3830000,
46,20,3840000,
46,20,3850000,
46,20,3860000,
46,20,3870000,
46,20,3880000,
46,20,3890000,
46,20,3900000,0.0892999991774559
46,20,3910000,
46,20,3920000,
46,20,3930000,
46,20,3940000,
46,20,3950000,
46,20,3960000,
46,20,3970000,
46,20,3980000,
46,20,3990000,
46,20,4000000,0.09239999949932098
46,20,4010000,
46,20,4020000,
46,20,4030000,
46,20,4040000,
46,20,4050000,
46,20,4060000,
46,20,4070000,
46,20,4080000,
46,20,4090000,
46,20,4100000,0.09080000221729279
46,20,4110000,
46,20,4120000,
46,20,4130000,
46,20,4140000,
46,20,4150000,
46,20,4160000,
46,20,4170000,
46,20,4180000,
46,20,4190000,
46,20,4200000,0.08330000191926956
46,20,4210000,
46,20,4220000,
46,20,4230000,
46,20,4240000,
46,20,4250000,
46,20,4260000,
46,20,4270000,
46,20,4280000,
46,20,4290000,
46,20,4300000,0.08749999850988388
46,20,4310000,
46,20,4320000,
46,20,4330000,
46,20,4340000,
46,20,4350000,
46,20,4360000,
46,20,4370000,
46,20,4380000,
46,20,4390000,
46,20,4400000,0.09589999914169312
46,20,4410000,
46,20,4420000,
46,20,4430000,
46,20,4440000,
46,20,4450000,
46,20,4460000,
46,20,4470000,
46,20,4480000,
46,20,4490000,
46,20,4500000,0.09229999780654907
46,20,4510000,
46,20,4520000,
46,20,4530000,
46,20,4540000,
46,20,4550000,
46,20,4560000,
46,20,4570000,
46,20,4580000,
46,20,4590000,
46,20,4600000,0.09269999712705612
46,20,4610000,
46,20,4620000,
46,20,4630000,
46,20,4640000,
46,20,4650000,
46,20,4660000,
46,20,4670000,
46,20,4680000,
46,20,4690000,
46,20,4700000,0.09070000052452087
46,20,4710000,
46,20,4720000,
46,20,4730000,
46,20,4740000,
46,20,4750000,
46,20,4760000,
46,20,4770000,
46,20,4780000,
46,20,4790000,
46,20,4800000,0.08739999681711197
46,20,4810000,
46,20,4820000,
46,20,4830000,
46,20,4840000,
46,20,4850000,
46,20,4860000,
46,20,4870000,
46,20,4880000,
46,20,4890000,
46,20,4900000,0.09799999743700027
46,20,4910000,
46,20,4920000,
46,20,4930000,
46,20,4940000,
46,20,4950000,
46,20,4960000,
46,20,4970000,
46,20,4980000,
46,20,4990000,
46,20,5000000,0.09040000289678574
46,30,1,0.0
46,30,10000,
46,30,20000,
46,30,30000,
46,30,40000,
46,30,50000,
46,30,60000,
46,30,70000,
46,30,80000,
46,30,90000,
46,30,100000,0.0
46,30,110000,
46,30,120000,
46,30,130000,
46,30,140000,
46,30,150000,
46,30,160000,
46,30,170000,
46,30,180000,
46,30,190000,
46,30,200000,0.006200000178068876
46,30,210000,
46,30,220000,
46,30,230000,
46,30,240000,
46,30,250000,
46,30,260000,
46,30,270000,
46,30,280000,
46,30,290000,
46,30,300000,0.022700000554323196
46,30,310000,
46,30,320000,
46,30,330000,
46,30,340000,
46,30,350000,
46,30,360000,
46,30,370000,
46,30,380000,
46,30,390000,
46,30,400000,0.04340000078082085
46,30,410000,
46,30,420000,
46,30,430000,
46,30,440000,
46,30,450000,
46,30,460000,
46,30,470000,
46,30,480000,
46,30,490000,
46,30,500000,0.06030000001192093
46,30,510000,
46,30,520000,
46,30,530000,
46,30,540000,
46,30,550000,
46,30,560000,
46,30,570000,
46,30,580000,
46,30,590000,
46,30,600000,0.08720000088214874
46,30,610000,
46,30,620000,
46,30,630000,
46,30,640000,
46,30,650000,
46,30,660000,
46,30,670000,
46,30,680000,
46,30,690000,
46,30,700000,0.10260000079870224
46,30,710000,
46,30,720000,
46,30,730000,
46,30,740000,
46,30,750000,
46,30,760000,
46,30,770000,
46,30,780000,
46,30,790000,
46,30,800000,0.11550000309944153
46,30,810000,
46,30,820000,
46,30,830000,
46,30,840000,
46,30,850000,
46,30,860000,
46,30,870000,
46,30,880000,
46,30,890000,
46,30,900000,0.13330000638961792
46,30,910000,
46,30,920000,
46,30,930000,
46,30,940000,
46,30,950000,
46,30,960000,
46,30,970000,
46,30,980000,
46,30,990000,
46,30,1000000,0.14470000565052032
46,30,1010000,
46,30,1020000,
46,30,1030000,
46,30,1040000,
46,30,1050000,
46,30,1060000,
46,30,1070000,
46,30,1080000,
46,30,1090000,
46,30,1100000,0.1534000039100647
46,30,1110000,
46,30,1120000,
46,30,1130000,
46,30,1140000,
46,30,1150000,
46,30,1160000,
46,30,1170000,
46,30,1180000,
46,30,1190000,
46,30,1200000,0.17190000414848328
46,30,1210000,
46,30,1220000,
46,30,1230000,
46,30,1240000,
46,30,1250000,
46,30,1260000,
46,30,1270000,
46,30,1280000,
46,30,1290000,
46,30,1300000,0.17399999499320984
46,30,1310000,
46,30,1320000,
46,30,1330000,
46,30,1340000,
46,30,1350000,
46,30,1360000,
46,30,1370000,
46,30,1380000,
46,30,1390000,
46,30,1400000,0.1973000019788742
46,30,1410000,
46,30,1420000,
46,30,1430000,
46,30,1440000,
46,30,1450000,
46,30,1460000,
46,30,1470000,
46,30,1480000,
46,30,1490000,
46,30,1500000,0.20319999754428864
46,30,1510000,
46,30,1520000,
46,30,1530000,
46,30,1540000,
46,30,1550000,
46,30,1560000,
46,30,1570000,
46,30,1580000,
46,30,1590000,
46,30,1600000,0.20980000495910645
46,30,1610000,
46,30,1620000,
46,30,1630000,
46,30,1640000,
46,30,1650000,
46,30,1660000,
46,30,1670000,
46,30,1680000,
46,30,1690000,
46,30,1700000,0.22200000286102295
46,30,1710000,
46,30,1720000,
46,30,1730000,
46,30,1740000,
46,30,1750000,
46,30,1760000,
46,30,1770000,
46,30,1780000,
46,30,1790000,
46,30,1800000,0.23479999601840973
46,30,1810000,
46,30,1820000,
46,30,1830000,
46,30,1840000,
46,30,1850000,
46,30,1860000,
46,30,1870000,
46,30,1880000,
46,30,1890000,
46,30,1900000,0.24130000174045563
46,30,1910000,
46,30,1920000,
46,30,1930000,
46,30,1940000,
46,30,1950000,
46,30,1960000,
46,30,1970000,
46,30,1980000,
46,30,1990000,
46,30,2000000,0.23399999737739563
46,30,2010000,
46,30,2020000,
46,30,2030000,
46,30,2040000,
46,30,2050000,
46,30,2060000,
46,30,2070000,
46,30,2080000,
46,30,2090000,
46,30,2100000,0.25380000472068787
46,30,2110000,
46,30,2120000,
46,30,2130000,
46,30,2140000,
46,30,2150000,
46,30,2160000,
46,30,2170000,
46,30,2180000,
46,30,2190000,
46,30,2200000,0.2596000134944916
46,30,2210000,
46,30,2220000,
46,30,2230000,
46,30,2240000,
46,30,2250000,
46,30,2260000,
46,30,2270000,
46,30,2280000,
46,30,2290000,
46,30,2300000,0.25619998574256897
46,30,2310000,
46,30,2320000,
46,30,2330000,
46,30,2340000,
46,30,2350000,
46,30,2360000,
46,30,2370000,
46,30,2380000,
46,30,2390000,
46,30,2400000,0.27889999747276306
46,30,2410000,
46,30,2420000,
46,30,2430000,
46,30,2440000,
46,30,2450000,
46,30,2460000,
46,30,2470000,
46,30,2480000,
46,30,2490000,
46,30,2500000,0.2741999924182892
46,30,2510000,
46,30,2520000,
46,30,2530000,
46,30,2540000,
46,30,2550000,
46,30,2560000,
46,30,2570000,
46,30,2580000,
46,30,2590000,
46,30,2600000,0.2759999930858612
46,30,2610000,
46,30,2620000,
46,30,2630000,
46,30,2640000,
46,30,2650000,
46,30,2660000,
46,30,2670000,
46,30,2680000,
46,30,2690000,
46,30,2700000,0.2849000096321106
46,30,2710000,
46,30,2720000,
46,30,2730000,
46,30,2740000,
46,30,2750000,
46,30,2760000,
46,30,2770000,
46,30,2780000,
46,30,2790000,
46,30,2800000,0.30410000681877136
46,30,2810000,
46,30,2820000,
46,30,2830000,
46,30,2840000,
46,30,2850000,
46,30,2860000,
46,30,2870000,
46,30,2880000,
46,30,2890000,
46,30,2900000,0.30630001425743103
46,30,2910000,
46,30,2920000,
46,30,2930000,
46,30,2940000,
46,30,2950000,
46,30,2960000,
46,30,2970000,
46,30,2980000,
46,30,2990000,
46,30,3000000,0.2976999878883362
46,30,3010000,
46,30,3020000,
46,30,3030000,
46,30,3040000,
46,30,3050000,
46,30,3060000,
46,30,3070000,
46,30,3080000,
46,30,3090000,
46,30,3100000,0.29739999771118164
46,30,3110000,
46,30,3120000,
46,30,3130000,
46,30,3140000,
46,30,3150000,
46,30,3160000,
46,30,3170000,
46,30,3180000,
46,30,3190000,
46,30,3200000,0.29679998755455017
46,30,3210000,
46,30,3220000,
46,30,3230000,
46,30,3240000,
46,30,3250000,
46,30,3260000,
46,30,3270000,
46,30,3280000,
46,30,3290000,
46,30,3300000,0.3082999885082245
46,30,3310000,
46,30,3320000,
46,30,3330000,
46,30,3340000,
46,30,3350000,
46,30,3360000,
46,30,3370000,
46,30,3380000,
46,30,3390000,
46,30,3400000,0.31310001015663147
46,30,3410000,
46,30,3420000,
46,30,3430000,
46,30,3440000,
46,30,3450000,
46,30,3460000,
46,30,3470000,
46,30,3480000,
46,30,3490000,
46,30,3500000,0.31439998745918274
46,30,3510000,
46,30,3520000,
46,30,3530000,
46,30,3540000,
46,30,3550000,
46,30,3560000,
46,30,3570000,
46,30,3580000,
46,30,3590000,
46,30,3600000,0.31150001287460327
46,30,3610000,
46,30,3620000,
46,30,3630000,
46,30,3640000,
46,30,3650000,
46,30,3660000,
46,30,3670000,
46,30,3680000,
46,30,3690000,
46,30,3700000,0.3271999955177307
46,30,3710000,
46,30,3720000,
46,30,3730000,
46,30,3740000,
46,30,3750000,
46,30,3760000,
46,30,3770000,
46,30,3780000,
46,30,3790000,
46,30,3800000,0.3206000030040741
46,30,3810000,
46,30,3820000,
46,30,3830000,
46,30,3840000,
46,30,3850000,
46,30,3860000,
46,30,3870000,
46,30,3880000,
46,30,3890000,
46,30,3900000,0.3314000070095062
46,30,3910000,
46,30,3920000,
46,30,3930000,
46,30,3940000,
46,30,3950000,
46,30,3960000,
46,30,3970000,
46,30,3980000,
46,30,3990000,
46,30,4000000,0.33059999346733093
46,30,4010000,
46,30,4020000,
46,30,4030000,
46,30,4040000,
46,30,4050000,
46,30,4060000,
46,30,4070000,
46,30,4080000,
46,30,4090000,
46,30,4100000,0.34049999713897705
46,30,4110000,
46,30,4120000,
46,30,4130000,
46,30,4140000,
46,30,4150000,
46,30,4160000,
46,30,4170000,
46,30,4180000,
46,30,4190000,
46,30,4200000,0.3264000117778778
46,30,4210000,
46,30,4220000,
46,30,4230000,
46,30,4240000,
46,30,4250000,
46,30,4260000,
46,30,4270000,
46,30,4280000,
46,30,4290000,
46,30,4300000,0.3294999897480011
46,30,4310000,
46,30,4320000,
46,30,4330000,
46,30,4340000,
46,30,4350000,
46,30,4360000,
46,30,4370000,
46,30,4380000,
46,30,4390000,
46,30,4400000,0.33390000462532043
46,30,4410000,
46,30,4420000,
46,30,4430000,
46,30,4440000,
46,30,4450000,
46,30,4460000,
46,30,4470000,
46,30,4480000,
46,30,4490000,
46,30,4500000,0.3301999866962433
46,30,4510000,
46,30,4520000,
46,30,4530000,
46,30,4540000,
46,30,4550000,
46,30,4560000,
46,30,4570000,
46,30,4580000,
46,30,4590000,
46,30,4600000,0.35030001401901245
46,30,4610000,
46,30,4620000,
46,30,4630000,
46,30,4640000,
46,30,4650000,
46,30,4660000,
46,30,4670000,
46,30,4680000,
46,30,4690000,
46,30,4700000,0.33410000801086426
46,30,4710000,
46,30,4720000,
46,30,4730000,
46,30,4740000,
46,30,4750000,
46,30,4760000,
46,30,4770000,
46,30,4780000,
46,30,4790000,
46,30,4800000,0.32260000705718994
46,30,4810000,
46,30,4820000,
46,30,4830000,
46,30,4840000,
46,30,4850000,
46,30,4860000,
46,30,4870000,
46,30,4880000,
46,30,4890000,
46,30,4900000,0.3465000092983246
46,30,4910000,
46,30,4920000,
46,30,4930000,
46,30,4940000,
46,30,4950000,
46,30,4960000,
46,30,4970000,
46,30,4980000,
46,30,4990000,
46,30,5000000,0.3537999987602234
46,40,1,0.0
46,40,10000,
46,40,20000,
46,40,30000,
46,40,40000,
46,40,50000,
46,40,60000,
46,40,70000,
46,40,80000,
46,40,90000,
46,40,100000,0.0006000000284984708
46,40,110000,
46,40,120000,
46,40,130000,
46,40,140000,
46,40,150000,
46,40,160000,
46,40,170000,
46,40,180000,
46,40,190000,
46,40,200000,0.014600000344216824
46,40,210000,
46,40,220000,
46,40,230000,
46,40,240000,
46,40,250000,
46,40,260000,
46,40,270000,
46,40,280000,
46,40,290000,
46,40,300000,0.052000001072883606
46,40,310000,
46,40,320000,
46,40,330000,
46,40,340000,
46,40,350000,
46,40,360000,
46,40,370000,
46,40,380000,
46,40,390000,
46,40,400000,0.093299999833107
46,40,410000,
46,40,420000,
46,40,430000,
46,40,440000,
46,40,450000,
46,40,460000,
46,40,470000,
46,40,480000,
46,40,490000,
46,40,500000,0.12229999899864197
46,40,510000,
46,40,520000,
46,40,530000,
46,40,540000,
46,40,550000,
46,40,560000,
46,40,570000,
46,40,580000,
46,40,590000,
46,40,600000,0.15389999747276306
46,40,610000,
46,40,620000,
46,40,630000,
46,40,640000,
46,40,650000,
46,40,660000,
46,40,670000,
46,40,680000,
46,40,690000,
46,40,700000,0.18320000171661377
46,40,710000,
46,40,720000,
46,40,730000,
46,40,740000,
46,40,750000,
46,40,760000,
46,40,770000,
46,40,780000,
46,40,790000,
46,40,800000,0.2248000055551529
46,40,810000,
46,40,820000,
46,40,830000,
46,40,840000,
46,40,850000,
46,40,860000,
46,40,870000,
46,40,880000,
46,40,890000,
46,40,900000,0.2418999969959259
46,40,910000,
46,40,920000,
46,40,930000,
46,40,940000,
46,40,950000,
46,40,960000,
46,40,970000,
46,40,980000,
46,40,990000,
46,40,1000000,0.2632000148296356
46,40,1010000,
46,40,1020000,
46,40,1030000,
46,40,1040000,
46,40,1050000,
46,40,1060000,
46,40,1070000,
46,40,1080000,
46,40,1090000,
46,40,1100000,0.2888999879360199
46,40,1110000,
46,40,1120000,
46,40,1130000,
46,40,1140000,
46,40,1150000,
46,40,1160000,
46,40,1170000,
46,40,1180000,
46,40,1190000,
46,40,1200000,0.32760000228881836
46,40,1210000,
46,40,1220000,
46,40,1230000,
46,40,1240000,
46,40,1250000,
46,40,1260000,
46,40,1270000,
46,40,1280000,
46,40,1290000,
46,40,1300000,0.34470000863075256
46,40,1310000,
46,40,1320000,
46,40,1330000,
46,40,1340000,
46,40,1350000,
46,40,1360000,
46,40,1370000,
46,40,1380000,
46,40,1390000,
46,40,1400000,0.35019999742507935
46,40,1410000,
46,40,1420000,
46,40,1430000,
46,40,1440000,
46,40,1450000,
46,40,1460000,
46,40,1470000,
46,40,1480000,
46,40,1490000,
46,40,1500000,0.3734000027179718
46,40,1510000,
46,40,1520000,
46,40,1530000,
46,40,1540000,
46,40,1550000,
46,40,1560000,
46,40,1570000,
46,40,1580000,
46,40,1590000,
46,40,1600000,0.3824999928474426
46,40,1610000,
46,40,1620000,
46,40,1630000,
46,40,1640000,
46,40,1650000,
46,40,1660000,
46,40,1670000,
46,40,1680000,
46,40,1690000,
46,40,1700000,0.4146000146865845
46,40,1710000,
46,40,1720000,
46,40,1730000,
46,40,1740000,
46,40,1750000,
46,40,1760000,
46,40,1770000,
46,40,1780000,
46,40,1790000,
46,40,1800000,0.42419999837875366
46,40,1810000,
46,40,1820000,
46,40,1830000,
46,40,1840000,
46,40,1850000,
46,40,1860000,
46,40,1870000,
46,40,1880000,
46,40,1890000,
46,40,1900000,0.4325000047683716
46,40,1910000,
46,40,1920000,
46,40,1930000,
46,40,1940000,
46,40,1950000,
46,40,1960000,
46,40,1970000,
46,40,1980000,
46,40,1990000,
46,40,2000000,0.45570001006126404
46,40,2010000,
46,40,2020000,
46,40,2030000,
46,40,2040000,
46,40,2050000,
46,40,2060000,
46,40,2070000,
46,40,2080000,
46,40,2090000,
46,40,2100000,0.460999995470047
46,40,2110000,
46,40,2120000,
46,40,2130000,
46,40,2140000,
46,40,2150000,
46,40,2160000,
46,40,2170000,
46,40,2180000,
46,40,2190000,
46,40,2200000,0.4796999990940094
46,40,2210000,
46,40,2220000,
46,40,2230000,
46,40,2240000,
46,40,2250000,
46,40,2260000,
46,40,2270000,
46,40,2280000,
46,40,2290000,
46,40,2300000,0.49880000948905945
46,40,2310000,
46,40,2320000,
46,40,2330000,
46,40,2340000,
46,40,2350000,
46,40,2360000,
46,40,2370000,
46,40,2380000,
46,40,2390000,
46,40,2400000,0.49729999899864197
46,40,2410000,
46,40,2420000,
46,40,2430000,
46,40,2440000,
46,40,2450000,
46,40,2460000,
46,40,2470000,
46,40,2480000,
46,40,2490000,
46,40,2500000,0.5120000243186951
46,40,2510000,
46,40,2520000,
46,40,2530000,
46,40,2540000,
46,40,2550000,
46,40,2560000,
46,40,2570000,
46,40,2580000,
46,40,2590000,
46,40,2600000,0.5144000053405762
46,40,2610000,
46,40,2620000,
46,40,2630000,
46,40,2640000,
46,40,2650000,
46,40,2660000,
46,40,2670000,
46,40,2680000,
46,40,2690000,
46,40,2700000,0.5198000073432922
46,40,2710000,
46,40,2720000,
46,40,2730000,
46,40,2740000,
46,40,2750000,
46,40,2760000,
46,40,2770000,
46,40,2780000,
46,40,2790000,
46,40,2800000,0.5335000157356262
46,40,2810000,
46,40,2820000,
46,40,2830000,
46,40,2840000,
46,40,2850000,
46,40,2860000,
46,40,2870000,
46,40,2880000,
46,40,2890000,
46,40,2900000,0.5304999947547913
46,40,2910000,
46,40,2920000,
46,40,2930000,
46,40,2940000,
46,40,2950000,
46,40,2960000,
46,40,2970000,
46,40,2980000,
46,40,2990000,
46,40,3000000,0.5418000221252441
46,40,3010000,
46,40,3020000,
46,40,3030000,
46,40,3040000,
46,40,3050000,
46,40,3060000,
46,40,3070000,
46,40,3080000,
46,40,3090000,
46,40,3100000,0.5496000051498413
46,40,3110000,
46,40,3120000,
46,40,3130000,
46,40,3140000,
46,40,3150000,
46,40,3160000,
46,40,3170000,
46,40,3180000,
46,40,3190000,
46,40,3200000,0.5494999885559082
46,40,3210000,
46,40,3220000,
46,40,3230000,
46,40,3240000,
46,40,3250000,
46,40,3260000,
46,40,3270000,
46,40,3280000,
46,40,3290000,
46,40,3300000,0.5688999891281128
46,40,3310000,
46,40,3320000,
46,40,3330000,
46,40,3340000,
46,40,3350000,
46,40,3360000,
46,40,3370000,
46,40,3380000,
46,40,3390000,
46,40,3400000,0.5684999823570251
46,40,3410000,
46,40,3420000,
46,40,3430000,
46,40,3440000,
46,40,3450000,
46,40,3460000,
46,40,3470000,
46,40,3480000,
46,40,3490000,
46,40,3500000,0.5631999969482422
46,40,3510000,
46,40,3520000,
46,40,3530000,
46,40,3540000,
46,40,3550000,
46,40,3560000,
46,40,3570000,
46,40,3580000,
46,40,3590000,
46,40,3600000,0.5742999911308289
46,40,3610000,
46,40,3620000,
46,40,3630000,
46,40,3640000,
46,40,3650000,
46,40,3660000,
46,40,3670000,
46,40,3680000,
46,40,3690000,
46,40,3700000,0.5778999924659729
46,40,3710000,
46,40,3720000,
46,40,3730000,
46,40,3740000,
46,40,3750000,
46,40,3760000,
46,40,3770000,
46,40,3780000,
46,40,3790000,
46,40,3800000,0.585099995136261
46,40,3810000,
46,40,3820000,
46,40,3830000,
46,40,3840000,
46,40,3850000,
46,40,3860000,
46,40,3870000,
46,40,3880000,
46,40,3890000,
46,40,3900000,0.5842999815940857
46,40,3910000,
46,40,3920000,
46,40,3930000,
46,40,3940000,
46,40,3950000,
46,40,3960000,
46,40,3970000,
46,40,3980000,
46,40,3990000,
46,40,4000000,0.5802000164985657
46,40,4010000,
46,40,4020000,
46,40,4030000,
46,40,4040000,
46,40,4050000,
46,40,4060000,
46,40,4070000,
46,40,4080000,
46,40,4090000,
46,40,4100000,0.5807999968528748
46,40,4110000,
46,40,4120000,
46,40,4130000,
46,40,4140000,
46,40,4150000,
46,40,4160000,
46,40,4170000,
46,40,4180000,
46,40,4190000,
46,40,4200000,0.5952000021934509
46,40,4210000,
46,40,4220000,
46,40,4230000,
46,40,4240000,
46,40,4250000,
46,40,4260000,
46,40,4270000,
46,40,4280000,
46,40,4290000,
46,40,4300000,0.6032000184059143
46,40,4310000,
46,40,4320000,
46,40,4330000,
46,40,4340000,
46,40,4350000,
46,40,4360000,
46,40,4370000,
46,40,4380000,
46,40,4390000,
46,40,4400000,0.5942000150680542
46,40,4410000,
46,40,4420000,
46,40,4430000,
46,40,4440000,
46,40,4450000,
46,40,4460000,
46,40,4470000,
46,40,4480000,
46,40,4490000,
46,40,4500000,0.605400025844574
46,40,4510000,
46,40,4520000,
46,40,4530000,
46,40,4540000,
46,40,4550000,
46,40,4560000,
46,40,4570000,
46,40,4580000,
46,40,4590000,
46,40,4600000,0.5978000164031982
46,40,4610000,
46,40,4620000,
46,40,4630000,
46,40,4640000,
46,40,4650000,
46,40,4660000,
46,40,4670000,
46,40,4680000,
46,40,4690000,
46,40,4700000,0.6061999797821045
46,40,4710000,
46,40,4720000,
46,40,4730000,
46,40,4740000,
46,40,4750000,
46,40,4760000,
46,40,4770000,
46,40,4780000,
46,40,4790000,
46,40,4800000,0.6003999710083008
46,40,4810000,
46,40,4820000,
46,40,4830000,
46,40,4840000,
46,40,4850000,
46,40,4860000,
46,40,4870000,
46,40,4880000,
46,40,4890000,
46,40,4900000,0.6136000156402588
46,40,4910000,
46,40,4920000,
46,40,4930000,
46,40,4940000,
46,40,4950000,
46,40,4960000,
46,40,4970000,
46,40,4980000,
46,40,4990000,
46,40,5000000,0.607200026512146
46,50,1,0.0
46,50,10000,
46,50,20000,
46,50,30000,
46,50,40000,
46,50,50000,
46,50,60000,
46,50,70000,
46,50,80000,
46,50,90000,
46,50,100000,0.0010000000474974513
46,50,110000,
46,50,120000,
46,50,130000,
46,50,140000,
46,50,150000,
46,50,160000,
46,50,170000,
46,50,180000,
46,50,190000,
46,50,200000,0.027300000190734863
46,50,210000,
46,50,220000,
46,50,230000,
46,50,240000,
46,50,250000,
46,50,260000,
46,50,270000,
46,50,280000,
46,50,290000,
46,50,300000,0.059700001031160355
46,50,310000,
46,50,320000,
46,50,330000,
46,50,340000,
46,50,350000,
46,50,360000,
46,50,370000,
46,50,380000,
46,50,390000,
46,50,400000,0.10849999636411667
46,50,410000,
46,50,420000,
46,50,430000,
46,50,440000,
46,50,450000,
46,50,460000,
46,50,470000,
46,50,480000,
46,50,490000,
46,50,500000,0.1459999978542328
46,50,510000,
46,50,520000,
46,50,530000,
46,50,540000,
46,50,550000,
46,50,560000,
46,50,570000,
46,50,580000,
46,50,590000,
46,50,600000,0.19470000267028809
46,50,610000,
46,50,620000,
46,50,630000,
46,50,640000,
46,50,650000,
46,50,660000,
46,50,670000,
46,50,680000,
46,50,690000,
